Date,Adj Close,Close,Dividends,High,Low,Open,Stock Splits,Volume,Dividends_bin,SMA_5,SMA_10,SMA_20
2000-01-19,0.1271113483919158,0.5777193461803645,0.0,0.5696720491065317,0.5686508121244258,0.5661957964641464,0.0,0.021679838215843,0,0.5875893914581802,0.6055349136510622,
2000-01-20,0.1267441484210942,0.5765977653080054,0.0,0.5757957630653305,0.5748532510128826,0.5807680644747528,0.0,0.0157418136111428,0,0.5855705236210913,0.6000951740528822,
2000-01-21,0.1219697714802038,0.562016991298911,0.0,0.5668885929981655,0.5647038208237555,0.5712400216852669,0.0,0.0112932685155382,0,0.5778315042676003,0.5922440021788662,
2000-01-24,0.1230714628421049,0.565381789583095,0.0,0.5691153026246618,0.5686508121244258,0.5774051734811625,0.0,0.0097584621368825,0,0.5721113750180413,0.5859630713597062,
2000-01-25,0.1280295159762699,0.580523354028369,0.0,0.5813627305422595,0.5675231163158366,0.5650748698893713,0.0,0.0156925792815201,0,0.5724478492797489,0.5827104478628902,
2000-01-26,0.1351911652162557,0.6023944593749038,0.0,0.5975069970115698,0.5883857126571697,0.5919774414917691,0.0,0.0151785153001399,0,0.5773828719186568,0.5824861316884185,
2000-01-27,0.1445564562867807,0.6309951612898062,0.0,0.6309088571333406,0.6115037565862889,0.6104729525140886,0.0,0.0227359724159946,0,0.588262351115017,0.5869164373680541,
2000-01-28,0.1436382734608537,0.6281910977746947,0.0,0.6342490597235766,0.6137592041740753,0.6429802682596271,0.0,0.0268261478407318,0,0.6014971724101738,0.589664338338887,0.6074977052278886
2000-01-31,0.139965557398719,0.6169752333839982,0.0,0.6231151247697186,0.6137592041740753,0.6289685191710406,0.0,0.0164226186321225,0,0.6118158611703544,0.5919636180941978,0.6048899990827452
2000-02-01,0.1432708905911592,0.6270695169023359,0.0,0.6247851984347383,0.619961643062532,0.6272870736742455,0.0,0.0158607315332717,0,0.6211250937451478,0.5967864715124483,0.6038244833372274
2000-02-02,0.1425365058910889,0.6248263551576179,0.0,0.6203316134011558,0.6188338912833349,0.6289685191710406,0.0,0.0127283065218695,0,0.6256114729016906,0.6014971724101738,0.603516043030618
2000-02-03,0.1445564562867807,0.6309951612898062,0.0,0.6309088571333406,0.619961643062532,0.6267266103868578,0.0,0.0129247196282993,0,0.6256114729016906,0.6069369120083538,0.6035160430306179
2000-02-04,0.1408839078819461,0.6197791855648958,0.0,0.6309088571333406,0.6222170906503185,0.6396174329006692,0.0,0.0175019313262063,0,0.6239290904597308,0.6127131314349522,0.6024785668069093
2000-02-07,0.1362929785107389,0.6057592576590876,0.0,0.6158780283675733,0.6092483649691103,0.6216823851657372,0.0,0.0135382441114281,0,0.6216858953147486,0.6167508782425515,0.6013569748011288
2000-02-08,0.145474608629562,0.6337991134707037,0.0,0.6253418896564116,0.6019182862426723,0.6054287272929681,0.0,0.02282322293713,0,0.6230318146284223,0.622078454186785,0.6023944510248377
2000-02-09,0.1394147117177684,0.6152927507412458,0.0,0.6281254010249742,0.6177061954747457,0.6368151164637312,0.0,0.015094441670512,0,0.6211250937451478,0.6233682833234191,0.6029272075059189
2000-02-10,0.1357421175882156,0.6040768306834421,0.0,0.605857420596865,0.6081206691605211,0.6087915626519258,0.0,0.0139871027690536,0,0.6157414276238751,0.6206764502627827,0.6037964438154184
2000-02-11,0.1541053625842891,0.6601565979737813,0.0,0.6604138787033984,0.5968435431628047,0.6054287272929681,0.0,0.040503046874435,0,0.6238169101056521,0.6238730002826914,0.6067686693107892
2000-02-14,0.1840373423409809,0.7515666080802836,0.0,0.8084956777753614,0.6983375092304279,0.7152810337560072,0.0,0.0992632499029313,0,0.6529783801898914,0.63733213775232,0.6146478779232589
2000-02-15,0.1766920321492933,0.7291347679646765,0.0,0.7561660398157177,0.7316049833486742,0.765723341601845,0.0,0.0384314323676035,0,0.6720455110886858,0.647538662858554,0.6221625671855012
2000-02-16,0.1777938759269219,0.7324995105817533,0.0,0.7366816260163678,0.7299134396357904,0.7320950992815314,0.0,0.0322423950580082,0,0.6954868630567874,0.6583059784009675,0.6299015754055707
2000-02-17,0.1777938759269219,0.7324995105817533,0.0,0.7311146032792422,0.7304772315694771,0.7248089652762282,0.0,0.0166736330011828,0,0.7211713990364496,0.6684564133301623,0.6376966626692581
2000-02-18,0.1781611368640345,0.7336210914541124,0.0,0.7283310919106794,0.727657992048004,0.7298531904973486,0.0,0.0229197212246915,0,0.7358642977325158,0.679840603919084,0.6462768676770182
2000-02-21,0.1765084321638825,0.72857392186139,0.0,0.7227641244337504,0.7208917612258605,0.7152810337560072,0.0,0.0178511514163989,0,0.731265760488737,0.6921220703393142,0.6544364742909329
2000-02-22,0.1726521008747641,0.7167972113674068,0.0,0.7171971016966248,0.7208917612258605,0.7152810337560072,0.0,0.0243316939003291,0,0.7287982491692832,0.7004218801289845,0.6612501671578848
2000-02-23,0.180181041535008,0.7397898975863006,0.0,0.7327847322044585,0.7225833049387442,0.717522831270925,0.0,0.0238681839316338,0,0.7302563265701927,0.71287159481349,0.6681199390684547
2000-02-24,0.1844046032780935,0.7526882446197496,0.0,0.7572794222590642,0.7434459012800773,0.7433045319331801,0.0,0.0288000675251701,0,0.7342940733777918,0.7277327362071208,0.6742045932349517
2000-02-25,0.1849554032343258,0.7543706159282881,0.0,0.7550526021121744,0.7569784748655801,0.7545139089501962,0.0,0.0172452005494308,0,0.738443978272627,0.7371541380025715,0.6805135691426314
2000-02-28,0.1785283673180016,0.7347427279935781,0.0,0.733898114647805,0.7310410794737717,0.7410626231489974,0.0,0.0124111698739888,0,0.7396777394990647,0.7354717499939009,0.6864019438731105
2000-02-29,0.1739374531883671,0.7207227444206632,0.0,0.7322279857225886,0.7265302402688066,0.7393811776522021,0.0,0.0141431315767863,0,0.7404628461097159,0.7346305476394995,0.6910846052490267
2000-03-01,0.1766920321492933,0.7291347679646765,0.0,0.7222074332120771,0.7214555531595471,0.723688038701453,0.0,0.015496943340273,0,0.738331820185391,0.7342940733777918,0.6963000258893797
2000-03-02,0.1755902798211011,0.7257699696804925,0.0,0.7216507419904039,0.7152531702416982,0.7292927828445936,0.0,0.0126436038377681,0,0.7329481651975398,0.7336211192876657,0.701038766308914
2000-03-03,0.1766920321492933,0.7291347679646765,0.0,0.7199806683253844,0.7186363136380739,0.7292927828445936,0.0,0.012906009418127,0,0.7279009956048172,0.7331724869387222,0.7065065454289031
2000-03-06,0.1774266454729549,0.7313779297093943,0.0,0.7450320496016629,0.7237110007473337,0.7433045319331801,0.0,0.0190762416601293,0,0.7272280359479806,0.7334528877235227,0.7127874790314184
2000-03-07,0.1772428625886711,0.7308171392732148,0.0,0.7294445296142225,0.7270940881731014,0.7276113373477984,0.0,0.0162668028375449,0,0.7292469149184909,0.7348548805141034,0.7176383803215439
2000-03-08,0.1794463977282009,0.7375466801744757,0.0,0.7311146032792422,0.7242748486516283,0.7259299474856358,0.0,0.0143033790434878,0,0.7309292973604509,0.7346305587729209,0.7237510767932054
2000-03-09,0.1781611368640345,0.7336210914541124,0.0,0.7283310919106794,0.7282217839816907,0.7376997877900395,0.0,0.0152289261946112,0,0.7324995217151746,0.7327238434563572,0.730228289831739
2000-03-10,0.1726521008747641,0.7167972113674068,0.0,0.7305579120575691,0.7169447139545824,0.7337764891436942,0.0,0.0185515702892945,0,0.7300320103957209,0.7289665030002691,0.7330603205014203
2000-03-13,0.1724683789567713,0.7162363652641204,0.0,0.7071765491861133,0.7220194010638418,0.7164019046961498,0.0,0.0,0,0.7270036975066659,0.7271158667273233,0.7312938083606121
2000-03-14,0.1680612477114207,0.7027772277944917,0.0,0.6938157940853658,0.693826614054855,0.7029506188949508,0.0,0.0110931892530103,0,0.7213957152109214,0.7253213150647062,0.7299759313521028
2000-03-15,0.1634704250312227,0.6887572998886837,0.0,0.6921457204203461,0.6943905179297575,0.7012692290327882,0.0,0.0091003962702028,0,0.711637839153763,0.7212835682571068,0.7277888208174493
2000-03-16,0.1770593845358424,0.7302562931699283,0.0,0.7227641244337504,0.7005929568182143,0.7018296923201757,0.0,0.0202844256488441,0,0.7109648794969262,0.7217322006060505,0.727676659946858
2000-03-17,0.1787120587528489,0.7353034627626507,0.0,0.7333413681659351,0.7270940881731014,0.7376997877900395,0.0,0.0152497498946812,0,0.7146661297759749,0.7223490700858479,0.727760778512285
2000-03-20,0.1765084321638825,0.72857392186139,0.0,0.7233208156554236,0.7248386965559228,0.7270508740604109,0.0,0.0280181528146555,0,0.7171336410954289,0.7220686693010474,0.727760778512285
2000-03-21,0.1796302110956302,0.7381075262777621,0.0,0.7305579120575691,0.7242748486516283,0.7253694285636156,0.0,0.0120325756025499,0,0.724199700792083,0.7227977080015021,0.7288262942578028
2000-03-22,0.1809155938923787,0.7420331149981254,0.0,0.7355681883128247,0.73498812674505,0.7382603067120594,0.0,0.0193132537425766,0,0.7348548638139714,0.7232463514838672,0.7289384551283941
2000-03-23,0.1788957197045506,0.7358643088659371,0.0,0.7366816260163678,0.7293495357608878,0.7461069040047503,0.0,0.0093547489548022,0,0.7359764669531731,0.7234706732250495,0.7280972583407034
2000-03-24,0.1783447368494453,0.7341818818902917,0.0,0.730001165575699,0.7316049833486742,0.7360183979278769,0.0,0.0064038028306635,0,0.7357521507787013,0.7252091402773381,0.7270878216388036
2000-03-27,0.1792628282259357,0.7369858897382962,0.0,0.7316712945009154,0.7265302402688066,0.7315346359941437,0.0,0.0069665403179692,0,0.7374345443540825,0.7272840927247557,0.7271999797260394
2000-03-28,0.1796302110956302,0.7381075262777621,0.0,0.7355681883128247,0.7394989099794069,0.7433045319331801,0.0,0.0173185719321835,0,0.7374345443540825,0.7308171225730827,0.7280692188188944
2000-03-29,0.174855636014294,0.7235267522686677,0.0,0.7316712945009154,0.7197640094466633,0.7376997877900395,0.0,0.0165889319812467,0,0.7337332718081909,0.7342940678110812,0.7277888180340939
2000-03-30,0.1719176704499755,0.7145539939555821,0.0,0.7144136455882586,0.7146893223374037,0.7164019046961498,0.0,0.0156045033344089,0,0.7294712088261199,0.7327238378896465,0.7272280192478485
2000-03-31,0.1787120587528489,0.7353034627626507,0.0,0.7261042717637896,0.712997722653912,0.71920427676772,0.0,0.0305534154159001,0,0.7296955250005916,0.7327238378896465,0.7275364539877472
2000-04-03,0.1794463977282009,0.7375466801744757,0.0,0.7294445296142225,0.727657992048004,0.7220066488392904,0.0,0.0323258695881376,0,0.7298076830878276,0.7336211137209551,0.7278448915110013
2000-04-04,0.1864243860164849,0.758856995084831,0.0,0.7511557083002651,0.740626661758604,0.7376997877900395,0.0,0.0241895691934583,0,0.7339575768492413,0.7356960606016619,0.729246884301582
2000-04-05,0.1840373423409809,0.7515666080802836,0.0,0.7528258372254817,0.733296527061558,0.7438649952205678,0.0,0.0189121017108526,0,0.7395655480115646,0.7366494099098777,0.7299478806968724
2000-04-06,0.1858735555771071,0.7571746237762924,0.0,0.7572794222590642,0.7451374449929611,0.7533929267407886,0.0,0.0180168673301898,0,0.7480896739757066,0.7387804414009133,0.7311255573129815
2000-04-07,0.1882607821514842,0.7644649551137326,0.0,0.7611763160709735,0.7558507230863828,0.7550744278722163,0.0,0.0167094092262371,0,0.7539219724459231,0.7418087487232574,0.7335089445002978
2000-04-10,0.1886281650211788,0.7655865916531988,0.0,0.7595062424059538,0.7609254661662503,0.7618000429554996,0.0,0.0171946898050431,0,0.7595299547416677,0.7446688189147477,0.7359764558197517
2000-04-11,0.1867917993693251,0.7599786316242969,0.0,0.7595062424059538,0.7564145709906774,0.7505906103038509,0.0,0.0130375516980223,0,0.7597542820495609,0.7468559294494012,0.738836526011242
2000-04-12,0.183119220481345,0.7487626558993863,0.0,0.7617330625528431,0.7485205883893368,0.7629209695302748,0.0,0.0205079430150868,0,0.7591934916133815,0.749379519812473,0.7418367938117771
2000-04-13,0.1864243860164849,0.758856995084831,0.0,0.7494856346352454,0.7434459012800773,0.742183605358405,0.0,0.0138084795893998,0,0.7595299658750891,0.7538098199253979,0.7432668289075222
2000-04-14,0.180181041535008,0.7397898975863006,0.0,0.7533825284471547,0.7378073662665231,0.7522720558006459,0.0,0.0166147148938323,0,0.7545949543696027,0.7542584634077629,0.7434911506487046
2000-04-17,0.1721012704353863,0.7151148400588685,0.0,0.7166404657351482,0.7028482924647849,0.7012692290327882,0.0,0.0265387980870852,0,0.7445006040507367,0.752015279396202,0.7428181965585786
2000-04-18,0.1722848094545061,0.7156755748279409,0.0,0.7205373042868608,0.715817018145993,0.7264903551383908,0.0,0.0127748548887405,0,0.7356399926914655,0.7476971373705131,0.7416965989860875
2000-04-19,0.1739374531883671,0.7207227444206632,0.0,0.7188672306218411,0.7101784271618309,0.7197647400551077,0.0,0.0169765443643038,0,0.7300320103957209,0.744612751004551,0.7406310804572145
2000-04-20,0.1776101540089291,0.7319387201455738,0.0,0.7277744006890061,0.7208917612258605,0.7231275754140654,0.0,0.010323679230446,0,0.7246483554078693,0.7420891606414793,0.7404348010211963
2000-04-21,0.1776101540089291,0.7319387201455738,0.0,0.7227641244337504,0.7378073662665231,0.7320950992815314,0.0,0.0,0,0.723078119919724,0.7388365371446634,0.7403226429339604
2000-04-24,0.1776101540089291,0.7319387201455738,0.0,0.7227641244337504,0.7378073662665231,0.7320950992815314,0.0,0.0,0,0.7264428959370651,0.7354717499939009,0.7400702844543242
2000-04-25,0.1722639894661223,0.7123107765437571,0.057645,0.7116301342196956,0.7163808660502876,0.7152810337560072,0.0,0.0158298196633125,1,0.7257699362802283,0.7307049644858469,0.738780446967624
2000-04-26,0.1717108423076856,0.7106284052352185,0.0,0.7116301342196956,0.7124338747496173,0.7208856666298826,0.0,0.012658280111317,0,0.7237510684431394,0.7268915394194301,0.7381355296159515
2000-04-27,0.1698673740829279,0.7050204452063167,0.0,0.7049497842994203,0.7051037400525713,0.7130391249718242,0.0,0.0202130945327169,0,0.718367413455288,0.7215078844315788,0.7376588521784883
2000-04-28,0.173185738820074,0.7151148400588685,0.0,0.7060632220029635,0.7146893223374037,0.7135995326245794,0.0,0.0158014556303874,0,0.7150026374379469,0.7190403786788355,0.7366494210432992
2000-05-01,0.173185738820074,0.7151148400588685,0.0,0.7060632220029635,0.7208917612258605,0.7152810337560072,0.0,0.0,0,0.7116378614206058,0.7190403786788355,0.7355278290375188
2000-05-02,0.1753978092403467,0.7218443809601294,0.0,0.7127435719232389,0.7067953397360631,0.7152810337560072,0.0,0.0096094427932827,0,0.7135445823038802,0.7196572592920544,0.7336771983312838
2000-05-03,0.1724482905638798,0.7128716226470433,0.0,0.7116301342196956,0.7152531702416982,0.7152810337560072,0.0,0.0094961996747372,0,0.7139932257862452,0.7188721471146924,0.7317424490596218
2000-05-04,0.1669176115412969,0.696047686893231,0.0,0.703279655374204,0.6966459655175439,0.7096762896128663,0.0,0.0174893901767036,0,0.7121986741236281,0.715283043789458,0.7286861022154686
2000-05-05,0.1650740518671026,0.6904396711972223,0.0,0.6915890291986728,0.6898796227541846,0.6962250038116675,0.0,0.0118566367214825,0,0.707263640351299,0.7111331388946229,0.7249848380196431
2000-05-08,0.1600963980703742,0.6752981067519481,0.0,0.6849086240182005,0.6786026086976842,0.6889388698063643,0.0,0.0129669444937892,0,0.6993002936899149,0.7054690775552602,0.7204704137745807
2000-05-09,0.1600963980703742,0.6752981067519481,0.0,0.6665375374020006,0.6808579443442547,0.675487528370533,0.0,0.0,0,0.6899910388482786,0.7017678105760794,0.7162363875309632
2000-05-10,0.1588060465209075,0.671372573698692,0.0,0.676558145172709,0.6746555614264059,0.6721247486462076,0.0,0.0153987575891241,0,0.6816912290586084,0.6978422274224267,0.7123668834209285
2000-05-11,0.1615713555490535,0.6797845415755981,0.0,0.6776715276160552,0.6707085701257356,0.6749271207177778,0.0,0.0109241866128038,0,0.6784385999950817,0.6953186370593549,0.7084132607454668
2000-05-12,0.1600963980703742,0.6752981067519481,0.0,0.6776715276160552,0.6735278656178167,0.6866969610221816,0.0,0.0085403830214503,0,0.6754102871060269,0.6913369637286629,0.7051886712037492
2000-05-15,0.1588060465209075,0.671372573698692,0.0,0.6743313250258192,0.6735278656178167,0.6771690295019606,0.0,0.0076550753866452,0,0.6746251804953756,0.6869627370926452,0.7030015578857404
2000-05-16,0.1606493928130833,0.6769805893947007,0.0,0.6726612513607995,0.6757832572349952,0.6704433031494124,0.0,0.0120012327137848,0,0.6749616770239262,0.6824763579361024,0.7010668086140784
2000-05-17,0.1630460386794232,0.6842708650650338,0.0,0.6871354441650903,0.6769110090141924,0.6788504193641232,0.0,0.0273341908721516,0,0.6775413352971945,0.6796162821779015,0.6992442146462968
2000-05-18,0.1639679709322479,0.6870749285801454,0.0,0.6893622090517832,0.6842411437112383,0.6838946445852436,0.0,0.0168247791480024,0,0.678999412698104,0.6787190063465929,0.6970010250680254
2000-05-19,0.1588060465209075,0.671372573698692,0.0,0.674888071507689,0.6746555614264059,0.682213254723081,0.0,0.0145882059225794,0,0.6782143060874528,0.6768122965967398,0.6939727177456814
2000-05-22,0.1518003795364998,0.6500622031212295,0.0,0.6643108277755043,0.655484452827349,0.67156428535882,0.0,0.0128874173636891,0,0.6739522319719603,0.674288706233668,0.6898788918944642
2000-05-23,0.1580685372984224,0.669129356286867,0.0,0.6643108277755043,0.655484452827349,0.6502663466302978,0.0,0.0362040786177969,0,0.6723819853503935,0.6736718311871599,0.6877198208816196
2000-05-24,0.1576998131703253,0.668007775414508,0.0,0.6598571874817252,0.6560483567022516,0.6513873288397052,0.0,0.0414849925866845,0,0.6691293674202884,0.6733353513587415,0.6855887893905842
2000-05-25,0.1687612016986367,0.7016556469221329,0.0,0.6927024116420193,0.6729640177135222,0.6676409867124746,0.0,0.044774872595459,0,0.6720455110886858,0.6755224618933949,0.685420549476375
2000-05-26,0.1744761208526861,0.7190403731121249,0.0,0.7177538481784946,0.6910073745333819,0.691180778590547,0.0,0.0268118044002377,0,0.6815790709713724,0.6798966885294127,0.6856168261290377
2000-05-29,0.1693142269244913,0.7033380182306712,0.0,0.7071765491861133,0.7000290529433117,0.7068739175412964,0.0,0.0115705983300717,0,0.6922342339932609,0.6830932329826105,0.685027985037628
2000-05-30,0.170604578473958,0.7072636069510347,0.0,0.7060632220029635,0.7045398921482765,0.7012692290327882,0.0,0.0184937671726774,0,0.6998610841260943,0.6861215347382439,0.6842989463371731
2000-05-31,0.173185738820074,0.7151148400588685,0.0,0.7171971016966248,0.7141254184625012,0.7107972161876417,0.0,0.0214848662765402,0,0.7092824970549664,0.6892059322376275,0.6844111072077644
2000-06-01,0.1790850810044629,0.7330603566850398,0.0,0.7288878383925492,0.7152531702416982,0.7096762896128663,0.0,0.0204228941846085,0,0.7155634390075478,0.6938044750481168,0.6862617406973548
2000-06-02,0.1883028793754345,0.7611002124966559,0.0,0.7550526021121744,0.7293495357608878,0.723688038701453,0.0,0.0478037332735476,0,0.723975406884454,0.7027772389279133,0.6897947677623265
2000-06-05,0.1846157600270458,0.7498842367717453,0.0,0.7478155609702257,0.746829044676453,0.7545139089501962,0.0,0.0131788193597771,0,0.7332846505926688,0.7127594422929648,0.6935240742633164
2000-06-06,0.186090473640561,0.7543706159282881,0.0,0.7517124547821352,0.7524675796900071,0.7494696837290757,0.0,0.0238173287050345,0,0.7427060523881195,0.721283568257107,0.6974776997221335
2000-06-07,0.1829565014506091,0.744837067179023,0.0,0.7450320496016629,0.740626661758604,0.7522720558006459,0.0,0.0123994990829242,0,0.7486504978121504,0.7289664974335585,0.7011509243961499
2000-06-08,0.1835096486090457,0.7465194384875613,0.0,0.7444753583799897,0.7445736530592744,0.7461069040047503,0.0,0.0115120213766023,0,0.7513423141726547,0.7334528765901013,0.7044876692417481
2000-06-09,0.1842470358989488,0.7487626558993863,0.0,0.7450320496016629,0.7457013488678638,0.7433045319331801,0.0,0.0125897231587011,0,0.7488748028532008,0.7364251048688274,0.70816089669912
2000-06-12,0.1820346911303664,0.7420331149981254,0.0,0.7416919022716237,0.740626661758604,0.7444254028733228,0.0,0.0087974998845693,0,0.7473045784984768,0.7402946145455729,0.7116939237640917
2000-06-13,0.1862749576371916,0.7549314620315746,0.0,0.7478155609702257,0.7462651967721583,0.7433045319331801,0.0,0.0161784739373121,0,0.7474167477191341,0.7450614000536268,0.7155914673959354
2000-06-14,0.1892245982462406,0.7639042203446602,0.0,0.7589494959240837,0.7564145709906774,0.7550744278722163,0.0,0.0216719051399833,0,0.7512301783522615,0.749940338082206,0.7195731351599167
2000-06-15,0.1906994033091923,0.7683905438340961,0.0,0.7595062424059538,0.7648724014963126,0.7589976708839292,0.0,0.0148307147429258,0,0.7556043994215684,0.7534733567971117,0.7236389159226142
2000-06-16,0.1888559655675801,0.7627825838051943,0.0,0.7583928047024104,0.7445736530592744,0.765723341601845,0.0,0.0365311453398658,0,0.7584083850027301,0.7536415939279655,0.7282094164279393
2000-06-19,0.1724482905638798,0.7128716226470433,0.0,0.7038364018560737,0.7186363136380739,0.7130391249718242,0.0,0.0,0,0.7525760865325136,0.7499403325154953,0.73134988740423
2000-06-20,0.1824033542921724,0.7431546958704844,0.0,0.7500423258569187,0.7490844922642393,0.7522720558006459,0.0,0.0091213231485198,0,0.7502207333002957,0.748818740509715,0.735051154383411
2000-06-21,0.1800069218078511,0.7358643088659371,0.0,0.7383516996813875,0.7411904536922908,0.7388207699994469,0.0,0.0111383330643903,0,0.744612751004551,0.7479214646784063,0.7384439810559823
2000-06-22,0.1761353489459774,0.7240875983719541,0.0,0.7311146032792422,0.7299134396357904,0.7382603067120594,0.0,0.0142764162377232,0,0.7357521619121228,0.7456782806668456,0.7395655786284734
2000-06-23,0.1779789086201717,0.7296955027337488,0.0,0.7266610182456597,0.7180724097631714,0.7276113373477984,0.0,0.0092776315360184,0,0.7291347456978337,0.7437715653502818,0.7400983351095547
2000-06-26,0.1824033542921724,0.7431546958704844,0.0,0.7355681883128247,0.7293495357608878,0.733216081490939,0.0,0.0182007542646044,0,0.7351913603425219,0.7438837234375177,0.7420891689915453
2000-06-27,0.1800069218078511,0.7358643088659371,0.0,0.7389083356428641,0.7417543575671933,0.7405021598616097,0.0,0.0083385929970211,0,0.7337332829416123,0.741977008120954,0.7435192040872904
2000-06-28,0.179822468294366,0.7353034627626507,0.0,0.7333413681659351,0.7338603749658528,0.7354578790058568,0.0,0.0089551845367493,0,0.733621113720955,0.7391169323627531,0.7445286352224795
2000-06-29,0.1779789086201717,0.7296955027337488,0.0,0.7327847322044585,0.727657992048004,0.7354578790058568,0.0,0.0225322186765424,0,0.734742694593314,0.7352474282527183,0.7443603925249149
2000-06-30,0.185168815736046,0.7515666080802836,0.0,0.7422485382331001,0.733296527061558,0.733216081490939,0.0,0.0162380044574833,0,0.7391169156626208,0.7341258306802273,0.7438837123040963
2000-07-03,0.1868279523799007,0.7566138333401129,0.0,0.7472588697485525,0.7411904536922908,0.7444254028733228,0.0,0.0098666395363349,0,0.7418087431565465,0.7385000517495343,0.7442201921325148
2000-07-04,0.1864591672855126,0.7554921968006469,0.0,0.7500423258569187,0.7547230272777935,0.7505906103038509,0.0,0.0101401617407222,0,0.7457343207434887,0.7397338018425504,0.7442762711761326
2000-07-05,0.1846157600270458,0.7498842367717453,0.0,0.7550526021121744,0.7524675796900071,0.7533929267407886,0.0,0.0215710766943796,0,0.7486504755453075,0.7411357946331313,0.7445286296557688
2000-07-06,0.186090473640561,0.7543706159282881,0.0,0.7561660398157177,0.7490844922642393,0.7433045319331801,0.0,0.0225744318928754,0,0.7535854981842154,0.7441640963887647,0.7449211885278052
2000-07-07,0.1724482905638798,0.7128716226470433,0.0,0.7038364018560737,0.7186363136380739,0.7130391249718242,0.0,0.0,0,0.7458465010975672,0.7424817083800941,0.7431266368651881
2000-07-10,0.1873340640448144,0.7543706159282881,0.061488,0.7494856346352454,0.7502121321022208,0.7578767443091541,0.0,0.0082914954556098,1,0.7453978576152023,0.7436033003858745,0.7437435119116962
2000-07-11,0.1836311849101967,0.7431546958704844,0.0,0.7422485382331001,0.7389351180457202,0.7489092204416883,0.0,0.0112443254148383,0,0.7429303574291698,0.7443323390863292,0.7431546736036416
2000-07-12,0.1801133384688288,0.7324995105817533,0.0,0.7411351557897536,0.7355519186787366,0.7376997877900395,0.0,0.0127436401407015,0,0.7394534121911714,0.7440519438682396,0.7415844381154962
2000-07-13,0.179002471680129,0.7291347679646765,0.0,0.733898114647805,0.7316049833486742,0.7320950992815314,0.0,0.0116658368445209,0,0.7344062425984491,0.7439958703913322,0.7396216493220253
2000-07-14,0.181409390366506,0.7364250993021166,0.0,0.7327847322044585,0.7355519186787366,0.733216081490939,0.0,0.0079154540137007,0,0.7391169379294638,0.7424817195135155,0.7383037750968715
2000-07-17,0.1795579355576244,0.7308171392732148,0.0,0.7327847322044585,0.733296527061558,0.7348974713531016,0.0,0.0100489787970449,0,0.7344062425984491,0.7399020501068257,0.73920105092818
2000-07-18,0.1808538960058651,0.7347427279935781,0.0,0.7327847322044585,0.73498812674505,0.7320950992815314,0.0,0.0093485715733062,0,0.7327238490230679,0.7378271032261189,0.7387804525343347
2000-07-19,0.1847421126651876,0.7465194384875613,0.0,0.745588796083533,0.7383712141708176,0.7528325190880336,0.0,0.013616949143883,0,0.7355278346042294,0.7374906233977006,0.739313209015416
2000-07-20,0.1880747435144326,0.7566138333401129,0.0,0.7472588697485525,0.746829044676453,0.74274401301116,0.0,0.0103404789788841,0,0.7410236476793168,0.7377149451388829,0.7409395207638239
2000-07-21,0.184371803413524,0.7453978576152023,0.0,0.7478155609702257,0.7440098051549798,0.7561953544469915,0.0,0.0126446106577587,0,0.7428181993419339,0.7409675686356989,0.7417246385078965
2000-07-24,0.1736332618793161,0.7128716226470433,0.0,0.7038364018560737,0.7186363136380739,0.7130391249718242,0.0,0.0,0,0.7392290960166996,0.7368176693075743,0.7402104848467244
